Arthur Young International Europe;;;Loan versus Equity;;;;;17;Druckerzeugnis;Tax Brief No. 3, November 1987;Separata;PM Sep. 02;London;Arthur Young;1987;PM;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Kapitalsteuer der Kapitalgesellschaften;;iffonly;515895121
Algemene Bank Nederland;;;Taxation of Dutch and Netherlands Antilles finance-holding and participants companies;;;;;73;Druckerzeugnis;3.A.;Separata;KK Sep. 01;Amsterdam;Algemene Band Nederland N.V.;1973;KK;;;Ausländisches Steuerrecht;Südamerika;;iffonly;515895148
E.F.E.;;;Holding-Gesellschaften;Standort und Besteuerung;;;-;198;Druckerzeugnis;Tagung vom 29.11.1990;Haupt-Bibliothek;LC 6105;Offenbach;E.F.E. GmbH;1990;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515895164
Pétermann Pierre;;;Faveurs accordées par le fisc de la Confédération et ceux des cantons à des oevres de prévoyance ainsi qu'aux preneurs et bénéficiaires d'assurances;;;;-;;Druckerzeugnis;in: Schweiz. Versicherungs-Zeitschrift, S. 267 ff.;Haupt-Bibliothek;;;;;PN;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Besondere Arten von juristischen Personen;;iffonly;514575182
Schweiz. Bankgesellschaft;;;Bank-Kundensteuer. Ein untauglicher Vorschlag;;;;;34;Druckerzeugnis;;Separata;PP Sep.;Basel;Schweiz. Bankiervereinigung;1980;PP;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Verrechnungssteuer;;iffonly;515895261
Gaul Dieter;;;Der Arbeitslohn in steuerrechtlicher und arbeitsrechtlicher Wertung;;;;;528;Druckerzeugnis;In: Günther Felix (Hrsg.), Von der Auslegung und Anwendung der Steuergesetze, FS Armin Spitaler, S. 223 ff.;Haupt-Bibliothek;;Stuttgart;C. E. Poeschel;;JD;;;Allgemeine Steuerrechtsliteratur;Grundsätze der Rechtsanwendung;;iffonly;514575204
Schweiz. Bankiervereinigung;;;Schweiz. Bankiertag 1980. Willi Ritschard;Gesunde Bundesfinanzen-Schlüsselproblem unseres Staates;;;;32;Druckerzeugnis;;Separata;TA Sep. 59;Basel;Schweiz. Bankiervereinigung;1980;TA;;;Finanz- und Steuerpolitik (Finanzreform);Bund;;iffonly;51589527X
Müntefering Paul;;;Die durchlaufenden Posten im Umsatzsteuerrecht;;;;;528;Druckerzeugnis;In: Günther Felix (Hrsg.), Von der Auslegung und Anwendung der Steuergesetze, FS Armin Spitaler, S. 479 ff.;Haupt-Bibliothek;;Stuttgart;C. E. Poeschel;;JD;;;Allgemeine Steuerrechtsliteratur;Grundsätze der Rechtsanwendung;;iffonly;514575212
Hauber Hermann;;;Steuerrecht der Vereine;;;;-;122;Druckerzeugnis;;Haupt-Bibliothek;PN 403;Ludwigshafen;Friedrich Kiehl Verlag;1968;PN;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Besondere Arten von juristischen Personen;;iffonly;515895342
Scheiwiler Beat;;;Die Besteuerung der Vereine und Stiftungen für ihr Einkommen und Vermögen;;;;-;132;Druckerzeugnis;Diss. der Uni Zürich;Haupt-Bibliothek;PN 409;Zürich;Zentralstelle der Studentenschaft;1982;PN;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Besondere Arten von juristischen Personen;;iffonly;515895350
Engeler Susanne;;;Den privaten Nachlass in eine Stiftung bringen?;;;;;;Druckerzeugnis;in: Fides-Mitteilungen Nr. 4/89 (61), S. 13 ff.;Separata;PN Sep. 04;Zürich;Fides;1989;PN;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Besondere Arten von juristischen Personen;;iffonly;514575247
Stapelmann Wilhelm;;;Die Umsatzsteuer des Holzgrosshandels;;;;;528;Druckerzeugnis;In: Günther Felix (Hrsg.), Von der Auslegung und Anwendung der Steuergesetze, FS Armin Spitaler, S. 498 ff.;Haupt-Bibliothek;;Stuttgart;C. E. Poeschel;;JD;;;Allgemeine Steuerrechtsliteratur;Grundsätze der Rechtsanwendung;;iffonly;514575255
Bopp Gerhard;;;Scheingeschäft-missbräuchliche Steuerumgehung und wirtschaftliche Betrachtungsweise;;;;;528;Druckerzeugnis;In: Günther Felix (Hrsg.), Von der Auslegung und Anwendung der Steuergesetze, FS Armin Spitaler, S. 132 ff.;Haupt-Bibliothek;;Stuttgart;C. E. Poeschel;;JD;;;Allgemeine Steuerrechtsliteratur;Grundsätze der Rechtsanwendung;;iffonly;514575263
Neubig Thomas;Steuerle Eugene;;The Taxation of Income Flowing Through Life Insurance Companies;;;;;73;Druckerzeugnis;OTA Paper Nr. 53;Separata;PN Sep. 01;Washington;Department of the Treasury;1984;PN;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Besondere Arten von juristischen Personen;;iffonly;515895458
Nies Ludwig;;;Mitgliederbeiträge im Umsatzsteuerrecht;;;;;528;Druckerzeugnis;In: Günther Felix (Hrsg.), Von der Auslegung und Anwendung der Steuergesetze, FS Armin Spitaler, S. 474 ff.;Haupt-Bibliothek;;Stuttgart;C. E. Poeschel;;JD;;;Allgemeine Steuerrechtsliteratur;Grundsätze der Rechtsanwendung;;iffonly;51457528X
Friedrich Werner;;;Kartellsteuerrecht;;;;-;242;Druckerzeugnis;2. A.;Haupt-Bibliothek;PN 204;Köln;Carl Heymanns;1969;PN;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Besondere Arten von juristischen Personen;;iffonly;515895474
Karls John;;;Effective Tax Strategies for International Corporate Acquisitions;;;;-;298;Druckerzeugnis;2. A.;Haupt-Bibliothek;LC 6109;Deventer;Kluwer;1992;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515895482
Bortler Rolf;Ramstein Kurt;Sidler Jean-Paul;Die Familien-AG;;;;-;;Druckerzeugnis;Mappe;Haupt-Bibliothek;PN 601;Zürich;Organisator;1966;PN;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Besondere Arten von juristischen Personen;;iffonly;515895512
Kühr Christian;;;Die neue Grundsteuer (GrStG 1974);;;;-;116;Druckerzeugnis;;Haupt-Bibliothek;PR 204;Neuwied;Luchterhand;1973;PR;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Uebrige direkte Steuern;;iffonly;51457593X
Wilhelm Georges;;;Lichtblicke für schweizerische Gesellschaften bei der jährlichen 3%-Steuer auf Immobilien in Frankreich;;;;;;Druckerzeugnis;in: ATAG-Praxis Nr. 3/1989, S. 20 ff.;Separata;KE Sep.;Basel;Allgemeine Treuhand AG;1989;KE;;;Ausländisches Steuerrecht;Frankreich;;iffonly;514575948
Karl Bräuer Institut des Bundes der Steuerzahler;;;Zur Reform der Bodenbesteuerung;;;;-;62;Druckerzeugnis;Heft 27;Haupt-Bibliothek;PJ 310;Wiesbaden;Karl-Bräuer-Institut;1974;PJ;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Vermögensteuer;;iffonly;515895598
Lenski Edgar;;;Erbschaftsteuer;;;;-;147;Druckerzeugnis;2. A.- Buchreihe Finanz und Steuern, Bd. 19;Haupt-Bibliothek;RB 111;Stuttgart;Schäffer;1960;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;515895601
McNulty John K.;;;Federal Estate and Gift Taxation in a Nutshell;;;;;64;Druckerzeugnis;;Haupt-Bibliothek;RB 115;St. Paul;West Publishing;1973;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;515895628
Kapp Reinhard;Ebeling Jürgen;;Ebschaft- und Schenkungsteuer-Kommentar;;;;;273;Druckerzeugnis;2.A.;Haupt-Bibliothek;RB 106;Berlin;Neue Wirtschafts-Briefe;1968;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;515895636
Rosenau Heinz;;;Unentgeltliche Übertragung von Vermögensteilen auf Minderjährige;;;;;92;Druckerzeugnis;Grundlagen und Praxis des Steuerrechts, Bd. 12;Haupt-Bibliothek;RB 112;Berlin;Erich Schmidt;1972;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;515895644
Tomsett Eric G.;Bater Paul;van Dun Michel;The International Guide to Mergers and Acquisitions;Vol. 2;;;90-70125-61-7;;Druckerzeugnis;ursprünglich Loseblattwerk-;Haupt-Bibliothek;PE 0558 2;Amsterdam;IBFD;1998;PE;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommen Selbständigerwerbender, Unternehmungsbesteuerung;;iffonly;515895652
Tomsett Eric G.;Bater Paul;van Dun Michel;The International Guide to Mergers and Acquisitions;Vol. 3;;;90-70125-61-7;;Druckerzeugnis;ursprünglich Loseblattwerk-;Haupt-Bibliothek;PE 0558 3;Amsterdam;IBFD;1998;PE;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommen Selbständigerwerbender, Unternehmungsbesteuerung;;iffonly;515895652
Tomsett Eric G.;Bater Paul;van Dun Michel;The International Guide to Mergers and Acquisitions;Vol. 1;;;90-70125-61-7;;Druckerzeugnis;ursprünglich Loseblattwerk-;Haupt-Bibliothek;PE 0558 1;Amsterdam;IBFD;1998;PE;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommen Selbständigerwerbender, Unternehmungsbesteuerung;;iffonly;515895652
Jaeggi Paul C.;;;Die Erbschafts- und Schenkungssteuer in der Schweiz;;;;;182;Druckerzeugnis;Diss. der Uni Bern;Haupt-Bibliothek;RB 102;Bern;Stämpfli;1919;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;515895687
Bundesfinanzministerium;;;Amtliche Abschreibungstabellen (AfA);;;;3 482 43704 1;;Druckerzeugnis;Die amtlichen Tabellen der Absetzungen für Abnutzung, veröffentlicht vom Bundesfinanzministerium Ursprünglich Looseblattwerk;Haupt-Bibliothek;PE 0428;Herne;Neue Wirtschafts-Briefe;1999;PE;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommen Selbständigerwerbender, Unternehmungsbesteuerung;;iffonly;515895695
Meyer Eugen;;;Das materielle Ebschafts- und Schenkungssteuerrecht des Kantons Aargau;;;;;164;Druckerzeugnis;Diss der Uni Zürich;Haupt-Bibliothek;RB 302;Zürich;Gebrüder Leemann & Co;1947;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;515895717
Glöckle Gerd;;;Gestaltungsprobleme der Erbschaftsteuer;;;;;220;Druckerzeugnis;Diss. der Uni Darmstadt;Haupt-Bibliothek;RB 114;Darmstadt;Offset;1971;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;51589575X
Heimlich Anton F.;;;Rechtsvergleichende Darstellung des kantonalen Erbschafts- und Schenkungssteuerrechts;;;;;252;Druckerzeugnis;;Haupt-Bibliothek;RB 116;;;1978;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;515895776
Stockar Conrad;;;Geschichte der Stempelabgaben;;;;;;Druckerzeugnis;;Haupt-Bibliothek;RA 103;Bern;;1985;RA;;;Uebrige Steuern;Stempelabgabe, Wertpapier-Umsatzsteuer;;iffonly;515895806
Eidg. Materialzentrale;;;Bericht über einen Beitritt der Schweiz zur EG vom 18. Mai 1992;;;;;;Druckerzeugnis;S. 79-98 Steuern;Separata;TA Sep. 69;Bern;EDMZ;1992;TA;;;Finanz- und Steuerpolitik (Finanzreform);Bund;;iffonly;514575980
Amstutz Paul;Wyss Ernst;;Das Eidgenössische Stempelsteuerecht;;;;-;419;Druckerzeugnis;Textausgabe mit Erläuterungen und Sachregister;Haupt-Bibliothek;RA 101;Zürich;Orell Füssli;1930;RA;;;Uebrige Steuern;Stempelabgabe, Wertpapier-Umsatzsteuer;;iffonly;515895849
Höhn Ernst;;;Das neue eidgenössische Stempelabgaberecht;;;;;30;Druckerzeugnis;Allgemeine Treuhand AG;Separata;RA Sep. 02;;Allgemeine Treuhand AG;1974;RA;;;Uebrige Steuern;Stempelabgabe, Wertpapier-Umsatzsteuer;;iffonly;515895911
EG-Kommission;;;Die Kommission schlägt einen neuen Ansatz für die Verbrauchsteuersätze mit Blick auf die Aufhebung der Steuerkontrollen an den Grenzen ab 1.1.93 vor;;;;;22;Druckerzeugnis;P-62;Separata;QB Sep. 03;Strassburg;EG;1989;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515895954
IFA;;;Impôt extraordinaire sur les Revenus-Bénéfices et Profits exceptionnels (Loi du 16 octobre 1945);;;;;;Druckerzeugnis;CDFI Vol. VI - Den Haag 1947 Neudruck- in: Cahiers de Droit Fiscal International, Vol. 1-6, 1939/1947;Haupt-Bibliothek;;Amsterdam;Swets & Zeitlinger;1965;-;PH;;;Ausserordentliches Einkommen;;iffonly;514576006
EG-Kommission;;;Die allgemeine Regelung und Struktur der Verbrauchsteuern im Gemeinsamen Markt;;;;;4;Druckerzeugnis;KOM (90) 430 endg.;Separata;QB Sep. 03;Brüssel;EG;1990;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515895962
AMSA;;;Recovery of Value Added Tax within the EEC;;;;-;45;Druckerzeugnis;;Haupt-Bibliothek;QB 354;Amsterdam;AMSA;1983;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515895989
EG-Kommission;;;Mitteilung der Kommission an den Rat;Neuer Ansatz der Kommission im Bereich der Verbrauchssteuern;;;;4;Druckerzeugnis;KOM (89) 551 endg.;Separata;QB Sep. 03;Brüssel;EG;1989;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515899216
Rosskamp Dieter J.;;;US-Immobilien richtig vererben;;;;;;Druckerzeugnis;Information Nr. 92, S. 1 ff.;Separata;LE Sep. 03;Basel;Internationale Treuhand;1992;LE;;;Interkantonales/Internationales Steuerrecht;USA;;iffonly;515896004
IFA;;;The Role of the International Fiscal Association in Reconstruction;;;;;;Druckerzeugnis;CDFI Vol. V - Den Haag 1947 Neudruck- in: Cahiers de Droit Fiscal International, Vol. 1-6, 1939/1947;Haupt-Bibliothek;;Amsterdam;Swets & Zeitlinger;1965;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515896012
IFA;;;Tax treaties since the outbreak of the war;;;;-;;Druckerzeugnis;CDFI Vol. III - Den Haag 1947 Neudruck- in: Cahiers de Droit Fiscal International, Vol. 1-6, 1939/1947;Haupt-Bibliothek;;Amsterdam;Swets & Zeitlinger;1965;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515896039
IFA;;;Trans- and postwar tax legislation. Switzerland - Denmark - Netherlands;;;;-;;Druckerzeugnis;CDFI Vol. IV - Den Haag 1947 Neudruck- in: Cahiers de Droit Fiscal International, Vol. 1-6, 1939/1947;Haupt-Bibliothek;;Amsterdam;Swets & Zeitlinger;1965;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515896055
IFA;;;Kann die Verselbständigung des Steuerrechts (sog. Autonomielehre) für internationale Verträge auf dem Gebiete der Besteuerung förderlich sein?;;;;-;;Druckerzeugnis;CDFI Vol. II - Den Haag 1939 Neudruck- in: Cahiers de Droit Fiscal International, Vol. 1-6, 1939/1947;Haupt-Bibliothek;;Amsterdam;Swets & Zeitlinger;1965;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515896071
IFA;;;Die Besteuerung der Gewinne von Aktiengesellschaften mit internationalen Interessen;;;;-;;Druckerzeugnis;CDFI Vol. I - Den Haag 1939 Neudruck- in: Cahiers de Droit Fiscal International, Vol. 1-6, 1939/1947;Haupt-Bibliothek;;Amsterdam;Swets & Zeitlinger;1965;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;51589611X
EG-Kommission;;;Leitfaden zur neuen MWSt-Regelung im Binnenmarkt;;;;;29;Druckerzeugnis;;Separata;QB Sep. 03;Brüssel;EG;1992;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515896160
IFSt;;;Die Warenumsatzbesteuerung in der Schweiz;;;;-;71;Druckerzeugnis;IFSt-Heft 039;Haupt-Bibliothek;;Bonn;Stollfuss;1956;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;514576014
Deutsches Institut für Wirtschaftsforschung;;;Vierteljahreshefte zur Wirtschaftsforschung-Erstes Heft 1969;;;;-;116;Druckerzeugnis;;Haupt-Bibliothek;QA 106;Berlin;Duncker & Humblot;1969;QA;;;Verbrauchsteuern;Allgemein;;iffonly;514576022
Thomas Olivier;;;Les droits de mutation Etudes des législations cantonales;;;;;446;Druckerzeugnis;Publication de la Chambre fiduciaire, Vol. 104;Haupt-Bibliothek;RC 107;Zürich;Chambre fiduciaire;1991;RC;;;Uebrige Steuern;Handänderungsteuer;;iffonly;515896314
U. S. General Accounting Office (GAO);;;Value-Added Tax;Administrative Costs Vary with Complexity and Number of Businesses;;;-;159;Druckerzeugnis;GAO/GGD-93-78;Haupt-Bibliothek;QB 363;Washington;United States General Accounting Office;1993;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515896349
Troll Max;;;Nachlass und Erbe im Steuerrecht;;;;;352;Druckerzeugnis;Handbuch zur steuerlichen Abwicklung des Erbfalls;Haupt-Bibliothek;RB 104;München;Beck;1967;RB;;;Uebrige Steuern;Erbschaft- und Schenkungsteuer;;iffonly;51589639X
Grabower Rolf;Herting Detlef;Schwarz Gottfried;Die Umsatzsteuer;;;;-;257;Druckerzeugnis;Ihre Geschichte und gegenwärtige Gestaltung im In- und Ausland- 2. A.;Haupt-Bibliothek;QB 105;Köln;Carl Heymanns;1962;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515896411
Walker Karl;;;Milliarden-Vergeudung durch Mehrwertsteuer;;;;-;74;Druckerzeugnis;Ein Gutachten, das nicht bestellt wurde;Haupt-Bibliothek;QB 338;Hamburg;Holsten;1972;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;51589642X
Pohlner Kurt;;;16 Schaubilder zur Umsatzsteuer (Mehrwertsteuer);;;;-;;Druckerzeugnis;Optisches Steuerrecht, Heft 4 - 4. A.;Haupt-Bibliothek;QB 329;Berlin;Neue Wirtschafts-Briefe;1970;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515896489
Krollmann Heinz;;;Verlustausgleich und Verlustabzug (insbes. im Verhältnis zu Schaltelgewinnen-Veräusserungseinkünften und Sanierungsgewinnen);;;;;524;Druckerzeugnis;in: 'Von der Auslegung und Anwendung von Steuergesetzen', Günther Felix (Hrsg.), S. 255 ff.;Haupt-Bibliothek;;Stuttgart;Poeschel Verl.;;JD;;;Allgemeine Steuerrechtsliteratur;Grundsätze der Rechtsanwendung;;iffonly;514576065
Fischer Harry;;;La T.V.A. en Allmagne;;;;;64;Druckerzeugnis;Problèmes fiscaux d'aujourd'hui 4. A.;Haupt-Bibliothek;QB 333;Brüssel;Ecole supérieure des sciences fiscales;1968;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515898740
IFF;;;Weiterbildungskurs über Interkantonales Steuerrecht;15.-18.4.1985;;;-;;Druckerzeugnis;Kursdokumentation;Haupt-Bibliothek;LB 103 1;St. Gallen;IFF;1985;LB;;;Interkantonales/Internationales Steuerrecht;Interkantonales Steuerrecht;;iffonly;515898775
Arthur Young International;;;Recovery of Value Added Tax Within the EC;;;;;44;Druckerzeugnis;;Separata;QB Sep. 03;Amsterdam;Arthur Young;1984;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;51589883X
IFF;;;Weiterbildungskurs im Interkantonalen Steuerrecht;11.-13.10.1989;;;-;;Druckerzeugnis;Kursdokumentation;Haupt-Bibliothek;LB 104;St. Gallen;IFF;1989;LB;;;Interkantonales/Internationales Steuerrecht;Interkantonales Steuerrecht;;iffonly;515898848
IFF;;;Weiterbildungskurs über Internationales Steuerrecht;21.-23.10.1991;;;-;;Druckerzeugnis;Kursdokumentation;Haupt-Bibliothek;LC 0160;St. Gallen;IFF;1991;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515898864
Handelskammer Deutschland-Schweiz;;;Steuerliche Belastung deutscher Niederlassungen in der Schweiz;;;;;23;Druckerzeugnis;;Separata;LC Sep. 03;;;1966;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515898872
IBFD;;;Value Added Taxation in Europe;Vol. 1;;;90-76078-11-4;;Druckerzeugnis;ursprünglich Loseblattwerk Introduction, Austria, Belgium, Cyprus, Denmark, Finland;Haupt-Bibliothek;QB 332 1;Amsterdam;International Bureau of Fiscal Documentation;1998;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515898880
Bundesstelle für Aussenhandelsinformation;;;Mehrwertsteuer in Europa;;;;-;155;Druckerzeugnis;Ausländisches Wirtschafts- und Steuerrecht, Bd. 45;Haupt-Bibliothek;QB 342;Köln;;1973;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515898902
EG;;;Abschaffung der Steuergrenzen;Übergangssystem für die Mehrwertsteuer bis zum 31.12.96;;;;8;Druckerzeugnis;EG-Nachrichten Nr. 5;Separata;QB Sep. 03;Bonn;EG;1990;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515898910
Aufermann Ewald;;;Einkommensteuerbilanz und Verlust-KompensationVerlustanrechnung-Verlustausgleich-Verlustvortrag-Verlustabzug;;;;;185;Druckerzeugnis;Verlustanrechnung, Verlustausgleich, Verlustvortrag, Verlustabzug Unternehmung und Steuer, 3. Folge, Heft 2;Haupt-Bibliothek;PE 0343;Berlin;Carl Heymanns;1959;PE;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommen Selbständigerwerbender, Unternehmungsbesteuerung;;iffonly;515898929
EG;;;Die Kommission ergänzt ihre Vorschläge zur Beseitigung der Steuerschranken;;;;;24;Druckerzeugnis;P-31;Separata;KA Sep. 01;Brüssel;EG;1990;KA;;;Ausländisches Steuerrecht;Staatenverbände, Staatengruppen;;iffonly;515898953
IFA;;;Le prélèvement sur le capital en France (Impôt de Solidarité Nationale);;;;;;Druckerzeugnis;CDFI Vol. VI - Den Haag 1947 Neudruck- in: Cahiers de Droit Fiscal International, Vol. 1-6, 1939/1947;Haupt-Bibliothek;;Amsterdam;Swets & Zeitlinger;1965;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;51589897X
Zehetner Heidemarie;;;Der Weg zum Ursprungslandprinzip und Europäische Arbeitslosigkeit und die Schaffung eines Beschäftigungstitels im EG-Vertrag;;;;-;40;Druckerzeugnis;Mitteilungsblatt Nr. 199;Separata;;;;;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;515898996
Pilz Dietmar;;;Die neue Getränkbesteuerung;;;;;23;Druckerzeugnis;;Separata;RD Sep. 05;Wien;Institut für Finanzwissenschaft und Steuerrecht;1992;RD;;;Uebrige Steuern;Uebrige Steuern;;iffonly;515899011
Wipfli Jörg;;;Das aktuelle Mehrwertsteuerhandbuch;Bd. 2;;;3-297-38200-7;;Druckerzeugnis;Praxisbezogenes Nachschlagewerk für Unternehmer und Berater über die Belange der Mehrwertsteuer - ehemals Loseblattsammlung -;Haupt-Bibliothek;QB 401 2;Zürich;Weka;1999;QB;;;Verbrauchsteuern;Umsatzsteuer;;iffonly;51589902X
